"country_id","date","stringency","C1_School.closing","C2_Workplace.closing","C3_Cancel.public.events","C4_Restrictions.on.gatherings","C5_Close.public.transport","C6_Stay.at.home.requirements","C7_Restrictions.on.internal.movement","C8_International.travel.controls","H1_Public.information.campaigns"
"ESP",2020-01-25,0,0,0,0,0,0,0,0,0,0
"ESP",2020-01-26,0,0,0,0,0,0,0,0,0,0
"ESP",2020-01-27,0,0,0,0,0,0,0,0,0,0
"ESP",2020-01-28,0,0,0,0,0,0,0,0,0,0
"ESP",2020-01-29,0,0,0,0,0,0,0,0,0,0
"ESP",2020-01-30,0,0,0,0,0,0,0,0,0,0
"ESP",2020-01-31,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-02-01,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-02-02,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-02-03,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-02-04,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-02-05,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-02-06,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-02-07,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-02-08,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-02-09,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-02-10,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-02-11,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-02-12,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-02-13,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-02-14,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-02-15,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-02-16,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-02-17,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-02-18,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-02-19,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-02-20,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-02-21,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-02-22,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-02-23,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-02-24,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-02-25,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-02-26,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-02-27,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-02-28,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-02-29,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-03-01,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-03-02,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-03-03,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-03-04,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-03-05,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-03-06,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-03-07,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-03-08,11.11,0,0,0,0,0,0,0,0,2
"ESP",2020-03-09,25,3,1,0,0,0,0,1,0,2
"ESP",2020-03-10,45.83,3,1,2,1,0,0,1,3,2
"ESP",2020-03-11,45.83,3,1,2,1,0,0,1,3,2
"ESP",2020-03-12,45.83,3,1,2,1,0,0,1,3,2
"ESP",2020-03-13,45.83,3,1,2,1,0,0,1,3,2
"ESP",2020-03-14,67.13,3,2,2,1,1,2,1,3,2
"ESP",2020-03-15,67.13,3,2,2,1,1,2,1,3,2
"ESP",2020-03-16,68.98,3,2,2,1,1,2,1,3,2
"ESP",2020-03-17,71.76,3,2,2,1,1,2,1,4,2
"ESP",2020-03-18,71.76,3,2,2,1,1,2,1,4,2
"ESP",2020-03-19,71.76,3,2,2,1,1,2,1,4,2
"ESP",2020-03-20,71.76,3,2,2,1,1,2,1,4,2
"ESP",2020-03-21,71.76,3,2,2,1,1,2,1,4,2
"ESP",2020-03-22,71.76,3,2,2,1,1,2,1,4,2
"ESP",2020-03-23,71.76,3,2,2,1,1,2,1,4,2
"ESP",2020-03-24,71.76,3,2,2,1,1,2,1,4,2
"ESP",2020-03-25,71.76,3,2,2,1,1,2,1,4,2
"ESP",2020-03-26,71.76,3,2,2,1,1,2,1,4,2
"ESP",2020-03-27,71.76,3,2,2,1,1,2,1,4,2
"ESP",2020-03-28,71.76,3,2,2,1,1,2,1,4,2
"ESP",2020-03-29,71.76,3,2,2,1,1,2,1,4,2
"ESP",2020-03-30,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-03-31,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-04-01,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-04-02,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-04-03,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-04-04,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-04-05,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-04-06,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-04-07,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-04-08,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-04-09,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-04-10,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-04-11,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-04-12,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-04-13,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-04-14,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-04-15,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-04-16,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-04-17,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-04-18,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-04-19,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-04-20,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-04-21,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-04-22,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-04-23,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-04-24,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-04-25,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-04-26,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-04-27,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-04-28,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-04-29,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-04-30,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-05-01,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-05-02,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-05-03,85.19,3,3,2,4,1,2,1,4,2
"ESP",2020-05-04,81.94,3,3,2,4,1,2,1,4,2
"ESP",2020-05-05,81.94,3,3,2,4,1,2,1,4,2
"ESP",2020-05-06,81.94,3,3,2,4,1,2,1,4,2
"ESP",2020-05-07,81.94,3,3,2,4,1,2,1,4,2
"ESP",2020-05-08,81.94,3,3,2,4,1,2,1,4,2
"ESP",2020-05-09,81.94,3,3,2,4,1,2,1,4,2
"ESP",2020-05-10,81.94,3,3,2,4,1,2,1,4,2
"ESP",2020-05-11,81.94,3,3,2,4,1,2,1,4,2
"ESP",2020-05-12,81.94,3,3,2,4,1,2,1,4,2
"ESP",2020-05-13,83.33,3,3,2,4,1,2,1,4,2
"ESP",2020-05-14,83.33,3,3,2,4,1,2,1,4,2
"ESP",2020-05-15,83.33,3,3,2,4,1,2,1,4,2
"ESP",2020-05-16,83.33,3,3,2,4,1,2,1,4,2
"ESP",2020-05-17,79.17,3,3,2,4,1,2,1,4,2
"ESP",2020-05-18,79.17,3,3,2,4,1,2,1,4,2
"ESP",2020-05-19,79.17,3,3,2,4,1,2,1,4,2
"ESP",2020-05-20,79.17,3,3,2,4,1,2,1,4,2
"ESP",2020-05-21,79.17,3,3,2,4,1,2,1,4,2
"ESP",2020-05-22,75.46,3,2,2,4,1,2,1,4,2
"ESP",2020-05-23,75.46,3,2,2,4,1,2,1,4,2
"ESP",2020-05-24,75.46,3,2,2,4,1,2,1,4,2
"ESP",2020-05-25,75.46,3,2,2,4,1,2,1,4,2
"ESP",2020-05-26,75.46,3,2,2,4,1,2,1,4,2
"ESP",2020-05-27,71.76,3,2,2,4,1,1,1,4,2
"ESP",2020-05-28,71.76,3,2,2,4,1,1,1,4,2
"ESP",2020-05-29,71.76,3,2,2,4,1,1,1,4,2
"ESP",2020-05-30,71.76,3,2,2,4,1,1,1,4,2
"ESP",2020-05-31,71.76,3,2,2,4,1,1,1,4,2
"ESP",2020-06-01,70.37,3,2,2,3,1,1,1,4,2
"ESP",2020-06-02,70.37,3,2,2,3,1,1,1,4,2
"ESP",2020-06-03,70.37,3,2,2,3,1,1,1,4,2
"ESP",2020-06-04,70.37,3,2,2,3,1,1,1,4,2
"ESP",2020-06-05,70.37,3,2,2,3,1,1,1,4,2
"ESP",2020-06-06,70.37,3,2,2,3,1,1,1,4,2
"ESP",2020-06-07,70.37,3,2,2,3,1,1,1,4,2
"ESP",2020-06-08,61.11,3,1,2,3,0,1,1,4,2
"ESP",2020-06-09,61.11,3,1,2,3,0,1,1,4,2
"ESP",2020-06-10,61.11,3,1,2,3,0,1,1,4,2
"ESP",2020-06-11,61.11,3,1,2,3,0,1,1,4,2
"ESP",2020-06-12,61.11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP",2020-06-13,61.11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP",2020-06-14,61.11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP",2020-06-15,61.11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP",2020-06-16,61.11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP",2020-06-17,61.11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EST",2020-01-01,0,0,0,0,0,0,0,0,0,0
"EST",2020-01-02,0,0,0,0,0,0,0,0,0,0
"EST",2020-01-03,0,0,0,0,0,0,0,0,0,0
"EST",2020-01-04,0,0,0,0,0,0,0,0,0,0
"EST",2020-01-05,0,0,0,0,0,0,0,0,0,0
"EST",2020-01-06,0,0,0,0,0,0,0,0,0,0
"EST",2020-01-07,0,0,0,0,0,0,0,0,0,0
"EST",2020-01-08,0,0,0,0,0,0,0,0,0,0
"EST",2020-01-09,0,0,0,0,0,0,0,0,0,0
"EST",2020-01-10,0,0,0,0,0,0,0,0,0,0
"EST",2020-01-11,0,0,0,0,0,0,0,0,0,0
"EST",2020-01-12,0,0,0,0,0,0,0,0,0,0
"EST",2020-01-13,0,0,0,0,0,0,0,0,0,0
"EST",2020-01-14,0,0,0,0,0,0,0,0,0,0
"EST",2020-01-15,0,0,0,0,0,0,0,0,0,0
"EST",2020-01-16,0,0,0,0,0,0,0,0,0,0
"EST",2020-01-17,0,0,0,0,0,0,0,0,0,0
"EST",2020-01-18,0,0,0,0,0,0,0,0,0,0
"EST",2020-01-19,0,0,0,0,0,0,0,0,0,0
"EST",2020-01-20,0,0,0,0,0,0,0,0,0,0
"EST",2020-01-21,0,0,0,0,0,0,0,0,0,0
"EST",2020-01-22,0,0,0,0,0,0,0,0,0,0
"EST",2020-01-23,0,0,0,0,0,0,0,0,0,0
"EST",2020-01-24,0,0,0,0,0,0,0,0,0,0
"EST",2020-01-25,0,0,0,0,0,0,0,0,0,0
"EST",2020-01-26,0,0,0,0,0,0,0,0,0,0
"EST",2020-01-27,0,0,0,0,0,0,0,0,0,0
"EST",2020-01-28,0,0,0,0,0,0,0,0,0,0
"EST",2020-01-29,0,0,0,0,0,0,0,0,0,0
"EST",2020-01-30,0,0,0,0,0,0,0,0,0,0
"EST",2020-01-31,0,0,0,0,0,0,0,0,0,0
"EST",2020-02-01,0,0,0,0,0,0,0,0,0,0
"EST",2020-02-02,0,0,0,0,0,0,0,0,0,0
"EST",2020-02-03,0,0,0,0,0,0,0,0,0,0
"EST",2020-02-04,0,0,0,0,0,0,0,0,0,0
"EST",2020-02-05,0,0,0,0,0,0,0,0,0,0
"EST",2020-02-06,0,0,0,0,0,0,0,0,0,0
"EST",2020-02-07,0,0,0,0,0,0,0,0,0,0
"EST",2020-02-08,0,0,0,0,0,0,0,0,0,0
"EST",2020-02-09,0,0,0,0,0,0,0,0,0,0
"EST",2020-02-10,0,0,0,0,0,0,0,0,0,0
"EST",2020-02-11,0,0,0,0,0,0,0,0,0,0
"EST",2020-02-12,0,0,0,0,0,0,0,0,0,0
"EST",2020-02-13,0,0,0,0,0,0,0,0,0,0
"EST",2020-02-14,0,0,0,0,0,0,0,0,0,0
"EST",2020-02-15,0,0,0,0,0,0,0,0,0,0
"EST",2020-02-16,0,0,0,0,0,0,0,0,0,0
"EST",2020-02-17,0,0,0,0,0,0,0,0,0,0
"EST",2020-02-18,0,0,0,0,0,0,0,0,0,0
"EST",2020-02-19,0,0,0,0,0,0,0,0,0,0
"EST",2020-02-20,0,0,0,0,0,0,0,0,0,0
"EST",2020-02-21,0,0,0,0,0,0,0,0,0,0
"EST",2020-02-22,0,0,0,0,0,0,0,0,0,0
"EST",2020-02-23,0,0,0,0,0,0,0,0,0,0
"EST",2020-02-24,0,0,0,0,0,0,0,0,0,0
"EST",2020-02-25,0,0,0,0,0,0,0,0,0,0
"EST",2020-02-26,0,0,0,0,0,0,0,0,0,0
"EST",2020-02-27,0,0,0,0,0,0,0,0,0,0
"EST",2020-02-28,0,0,0,0,0,0,0,0,0,0
"EST",2020-02-29,0,0,0,0,0,0,0,0,0,0
"EST",2020-03-01,0,0,0,0,0,0,0,0,0,0
"EST",2020-03-02,0,0,0,0,0,0,0,0,0,0
"EST",2020-03-03,0,0,0,0,0,0,0,0,0,0
"EST",2020-03-04,0,0,0,0,0,0,0,0,0,0
"EST",2020-03-05,0,0,0,0,0,0,0,0,0,0
"EST",2020-03-06,0,0,0,0,0,0,0,0,0,0
"EST",2020-03-07,0,0,0,0,0,0,0,0,0,0
"EST",2020-03-08,0,0,0,0,0,0,0,0,0,0
"EST",2020-03-09,0,0,0,0,0,0,0,0,0,0
"EST",2020-03-10,0,0,0,0,0,0,0,0,0,0
"EST",2020-03-11,0,0,0,0,0,0,0,0,0,0
"EST",2020-03-12,25,0,0,2,0,0,0,0,1,2
"EST",2020-03-13,25,0,0,2,0,0,0,0,1,2
"EST",2020-03-14,33.33,0,0,2,0,0,0,2,1,2
"EST",2020-03-15,33.33,0,0,2,0,0,0,2,1,2
"EST",2020-03-16,44.44,3,0,2,0,0,0,2,1,2
"EST",2020-03-17,50,3,0,2,0,0,0,2,3,2
"EST",2020-03-18,50,3,0,2,0,0,0,2,3,2
"EST",2020-03-19,50,3,0,2,0,0,0,2,3,2
"EST",2020-03-20,50,3,0,2,0,0,0,2,3,2
"EST",2020-03-21,50,3,0,2,0,0,0,2,3,2
"EST",2020-03-22,50,3,0,2,0,0,0,2,3,2
"EST",2020-03-23,50,3,0,2,0,0,0,2,3,2
"EST",2020-03-24,50,3,0,2,0,0,0,2,3,2
"EST",2020-03-25,61.11,3,0,2,4,0,0,2,3,2
"EST",2020-03-26,61.11,3,0,2,4,0,0,2,3,2
"EST",2020-03-27,72.22,3,3,2,4,0,0,2,3,2
"EST",2020-03-28,72.22,3,3,2,4,0,0,2,3,2
"EST",2020-03-29,77.78,3,3,2,4,0,2,2,3,2
"EST",2020-03-30,77.78,3,3,2,4,0,2,2,3,2
"EST",2020-03-31,77.78,3,3,2,4,0,2,2,3,2
"EST",2020-04-01,77.78,3,3,2,4,0,2,2,3,2
"EST",2020-04-02,77.78,3,3,2,4,0,2,2,3,2
"EST",2020-04-03,77.78,3,3,2,4,0,2,2,3,2
"EST",2020-04-04,77.78,3,3,2,4,0,2,2,3,2
"EST",2020-04-05,77.78,3,3,2,4,0,2,2,3,2
"EST",2020-04-06,77.78,3,3,2,4,0,2,2,3,2
"EST",2020-04-07,77.78,3,3,2,4,0,2,2,3,2
"EST",2020-04-08,77.78,3,3,2,4,0,2,2,3,2
"EST",2020-04-09,77.78,3,3,2,4,0,2,2,3,2
"EST",2020-04-10,77.78,3,3,2,4,0,2,2,3,2
"EST",2020-04-11,77.78,3,3,2,4,0,2,2,3,2
"EST",2020-04-12,77.78,3,3,2,4,0,2,2,3,2
"EST",2020-04-13,77.78,3,3,2,4,0,2,2,3,2
"EST",2020-04-14,77.78,3,3,2,4,0,2,2,3,2
"EST",2020-04-15,77.78,3,3,2,4,0,2,2,3,2
"EST",2020-04-16,77.78,3,3,2,4,0,2,2,3,2
"EST",2020-04-17,77.78,3,3,2,4,0,2,2,3,2
"EST",2020-04-18,77.78,3,3,2,4,0,2,2,3,2
"EST",2020-04-19,77.78,3,3,2,4,0,2,2,3,2
"EST",2020-04-20,77.78,3,3,2,4,0,2,2,3,2
"EST",2020-04-21,77.78,3,3,2,4,0,2,2,3,2
"EST",2020-04-22,77.78,3,3,2,4,0,2,2,3,2
"EST",2020-04-23,77.78,3,3,2,4,0,2,2,3,2
"EST",2020-04-24,77.78,3,3,2,4,0,2,2,3,2
"EST",2020-04-25,77.78,3,3,2,4,0,2,2,3,2
"EST",2020-04-26,77.78,3,3,2,4,0,2,2,3,2
"EST",2020-04-27,75,3,3,2,4,0,2,2,2,2
"EST",2020-04-28,75,3,3,2,4,0,2,2,2,2
"EST",2020-04-29,75,3,3,2,4,0,2,2,2,2
"EST",2020-04-30,75,3,3,2,4,0,2,2,2,2
"EST",2020-05-01,75,3,3,2,4,0,2,2,2,2
"EST",2020-05-02,75,3,3,2,4,0,2,2,2,2
"EST",2020-05-03,75,3,3,2,4,0,2,2,2,2
"EST",2020-05-04,75,3,3,2,4,0,2,2,2,2
"EST",2020-05-05,75,3,3,2,4,0,2,2,2,2
"EST",2020-05-06,75,3,3,2,4,0,2,2,2,2
"EST",2020-05-07,75,3,3,2,4,0,2,2,2,2
"EST",2020-05-08,66.67,3,3,2,4,0,2,0,2,2
"EST",2020-05-09,66.67,3,3,2,4,0,2,0,2,2
"EST",2020-05-10,66.67,3,3,2,4,0,2,0,2,2
"EST",2020-05-11,62.96,3,2,2,4,0,2,0,2,2
"EST",2020-05-12,62.96,3,2,2,4,0,2,0,2,2
"EST",2020-05-13,62.96,3,2,2,4,0,2,0,2,2
"EST",2020-05-14,62.96,3,2,2,4,0,2,0,2,2
"EST",2020-05-15,55.56,1,2,2,4,0,2,0,2,2
"EST",2020-05-16,55.56,1,2,2,4,0,2,0,2,2
"EST",2020-05-17,55.56,1,2,2,4,0,2,0,2,2
"EST",2020-05-18,50,1,2,2,4,0,0,0,2,2
"EST",2020-05-19,50,1,2,2,4,0,0,0,2,2
"EST",2020-05-20,50,1,2,2,4,0,0,0,2,2
"EST",2020-05-21,50,1,2,2,4,0,0,0,2,2
"EST",2020-05-22,50,1,2,2,4,0,0,0,2,2
"EST",2020-05-23,50,1,2,2,4,0,0,0,2,2
"EST",2020-05-24,50,1,2,2,4,0,0,0,2,2
"EST",2020-05-25,50,1,2,2,4,0,0,0,2,2
"EST",2020-05-26,50,1,2,2,4,0,0,0,2,2
"EST",2020-05-27,50,1,2,2,4,0,0,0,2,2
"EST",2020-05-28,50,1,2,2,4,0,0,0,2,2
"EST",2020-05-29,50,1,2,2,4,0,0,0,2,2
"EST",2020-05-30,50,1,2,2,4,0,0,0,2,2
"EST",2020-05-31,50,1,2,2,4,0,0,0,2,2
"EST",2020-06-01,37.96,0,2,1,3,0,0,0,2,2
"EST",2020-06-02,37.96,0,2,1,3,0,0,0,2,2
"EST",2020-06-03,37.96,0,2,1,3,0,0,0,2,2
"EST",2020-06-04,37.96,0,2,1,3,0,0,0,2,2
"EST",2020-06-05,37.96,0,2,1,3,0,0,0,2,2
"EST",2020-06-06,37.96,0,2,1,3,0,0,0,2,2
"EST",2020-06-07,37.96,0,2,1,3,0,0,0,2,2
"EST",2020-06-08,37.96,0,2,1,3,0,0,0,2,2
"EST",2020-06-09,37.96,0,2,1,3,0,0,0,2,2
"EST",2020-06-10,37.96,0,2,1,3,0,0,0,2,2
"EST",2020-06-11,37.96,0,2,1,3,0,0,0,2,2
"EST",2020-06-12,37.96,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EST",2020-06-13,37.96,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EST",2020-06-14,37.96,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EST",2020-06-15,37.96,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EST",2020-06-16,37.96,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ETH",2020-01-01,0,0,0,0,0,0,0,0,0,0
"ETH",2020-01-02,0,0,0,0,0,0,0,0,0,0
"ETH",2020-01-03,0,0,0,0,0,0,0,0,0,0
"ETH",2020-01-04,0,0,0,0,0,0,0,0,0,0
"ETH",2020-01-05,0,0,0,0,0,0,0,0,0,0
"ETH",2020-01-06,0,0,0,0,0,0,0,0,0,0
"ETH",2020-01-07,0,0,0,0,0,0,0,0,0,0
"ETH",2020-01-08,0,0,0,0,0,0,0,0,0,0
"ETH",2020-01-09,0,0,0,0,0,0,0,0,0,0
"ETH",2020-01-10,0,0,0,0,0,0,0,0,0,0
"ETH",2020-01-11,0,0,0,0,0,0,0,0,0,0
"ETH",2020-01-12,0,0,0,0,0,0,0,0,0,0
"ETH",2020-01-13,0,0,0,0,0,0,0,0,0,0
"ETH",2020-01-14,0,0,0,0,0,0,0,0,0,0
"ETH",2020-01-15,0,0,0,0,0,0,0,0,0,0
"ETH",2020-01-16,0,0,0,0,0,0,0,0,0,0
"ETH",2020-01-17,0,0,0,0,0,0,0,0,0,0
"ETH",2020-01-18,0,0,0,0,0,0,0,0,0,0
"ETH",2020-01-19,0,0,0,0,0,0,0,0,0,0
"ETH",2020-01-20,0,0,0,0,0,0,0,0,0,0
"ETH",2020-01-21,0,0,0,0,0,0,0,0,0,0
"ETH",2020-01-22,0,0,0,0,0,0,0,0,0,0
"ETH",2020-01-23,0,0,0,0,0,0,0,0,0,0
"ETH",2020-01-24,0,0,0,0,0,0,0,0,0,0
"ETH",2020-01-25,0,0,0,0,0,0,0,0,0,0
"ETH",2020-01-26,0,0,0,0,0,0,0,0,0,0
"ETH",2020-01-27,0,0,0,0,0,0,0,0,0,0
"ETH",2020-01-28,0,0,0,0,0,0,0,0,0,0
"ETH",2020-01-29,0,0,0,0,0,0,0,0,0,0
"ETH",2020-01-30,0,0,0,0,0,0,0,0,0,0
"ETH",2020-01-31,0,0,0,0,0,0,0,0,0,0
"ETH",2020-02-01,0,0,0,0,0,0,0,0,0,0
"ETH",2020-02-02,0,0,0,0,0,0,0,0,0,0
"ETH",2020-02-03,0,0,0,0,0,0,0,0,0,0
"ETH",2020-02-04,0,0,0,0,0,0,0,0,0,0
"ETH",2020-02-05,0,0,0,0,0,0,0,0,0,0
"ETH",2020-02-06,0,0,0,0,0,0,0,0,0,0
"ETH",2020-02-07,0,0,0,0,0,0,0,0,0,0
"ETH",2020-02-08,0,0,0,0,0,0,0,0,0,0
"ETH",2020-02-09,0,0,0,0,0,0,0,0,0,0
"ETH",2020-02-10,0,0,0,0,0,0,0,0,0,0
"ETH",2020-02-11,0,0,0,0,0,0,0,0,0,0
"ETH",2020-02-12,0,0,0,0,0,0,0,0,0,0
"ETH",2020-02-13,0,0,0,0,0,0,0,0,0,0
"ETH",2020-02-14,0,0,0,0,0,0,0,0,0,0
"ETH",2020-02-15,0,0,0,0,0,0,0,0,0,0
"ETH",2020-02-16,0,0,0,0,0,0,0,0,0,0
"ETH",2020-02-17,0,0,0,0,0,0,0,0,0,0
"ETH",2020-02-18,0,0,0,0,0,0,0,0,0,0
"ETH",2020-02-19,0,0,0,0,0,0,0,0,0,0
"ETH",2020-02-20,0,0,0,0,0,0,0,0,0,0
"ETH",2020-02-21,0,0,0,0,0,0,0,0,0,0
"ETH",2020-02-22,0,0,0,0,0,0,0,0,0,0
"ETH",2020-02-23,0,0,0,0,0,0,0,0,0,0
"ETH",2020-02-24,0,0,0,0,0,0,0,0,0,0
"ETH",2020-02-25,0,0,0,0,0,0,0,0,0,0
"ETH",2020-02-26,0,0,0,0,0,0,0,0,0,0
"ETH",2020-02-27,0,0,0,0,0,0,0,0,0,0
"ETH",2020-02-28,0,0,0,0,0,0,0,0,0,0
"ETH",2020-02-29,0,0,0,0,0,0,0,0,0,0
"ETH",2020-03-01,0,0,0,0,0,0,0,0,0,0
"ETH",2020-03-02,0,0,0,0,0,0,0,0,0,0
"ETH",2020-03-03,0,0,0,0,0,0,0,0,0,0
"ETH",2020-03-04,0,0,0,0,0,0,0,0,0,0
"ETH",2020-03-05,0,0,0,0,0,0,0,0,0,0
"ETH",2020-03-06,0,0,0,0,0,0,0,0,0,0
"ETH",2020-03-07,0,0,0,0,0,0,0,0,0,0
"ETH",2020-03-08,0,0,0,0,0,0,0,0,0,0
"ETH",2020-03-09,0,0,0,0,0,0,0,0,0,0
"ETH",2020-03-10,0,0,0,0,0,0,0,0,0,0
"ETH",2020-03-11,0,0,0,0,0,0,0,0,0,0
"ETH",2020-03-12,0,0,0,0,0,0,0,0,0,0
"ETH",2020-03-13,0,0,0,0,0,0,0,0,0,0
"ETH",2020-03-14,0,0,0,0,0,0,0,0,0,0
"ETH",2020-03-15,0,0,0,0,0,0,0,0,0,0
"ETH",2020-03-16,35.19,2,0,2,1,0,0,0,1,2
"ETH",2020-03-17,35.19,2,0,2,1,0,0,0,1,2
"ETH",2020-03-18,35.19,2,0,2,1,0,0,0,1,2
"ETH",2020-03-19,35.19,2,0,2,1,0,0,0,1,2
"ETH",2020-03-20,35.19,2,0,2,1,0,0,0,1,2
"ETH",2020-03-21,35.19,2,0,2,1,0,0,0,1,2
"ETH",2020-03-22,35.19,2,0,2,1,0,0,0,1,2
"ETH",2020-03-23,37.96,2,0,2,1,0,0,0,2,2
"ETH",2020-03-24,37.96,2,0,2,1,0,0,0,2,2
"ETH",2020-03-25,47.22,3,2,2,1,0,0,0,2,2
"ETH",2020-03-26,55.56,3,2,2,1,0,0,2,2,2
"ETH",2020-03-27,55.56,3,2,2,1,0,0,2,2,2
"ETH",2020-03-28,55.56,3,2,2,1,0,0,2,2,2
"ETH",2020-03-29,55.56,3,2,2,1,0,0,2,2,2
"ETH",2020-03-30,63.89,3,2,2,1,2,0,2,2,2
"ETH",2020-03-31,63.89,3,2,2,1,2,0,2,2,2
"ETH",2020-04-01,63.89,3,2,2,1,2,0,2,2,2
"ETH",2020-04-02,63.89,3,2,2,1,2,0,2,2,2
"ETH",2020-04-03,63.89,3,2,2,1,2,0,2,2,2
"ETH",2020-04-04,63.89,3,2,2,1,2,0,2,2,2
"ETH",2020-04-05,63.89,3,2,2,1,2,0,2,2,2
"ETH",2020-04-06,63.89,3,2,2,1,2,0,2,2,2
"ETH",2020-04-07,63.89,3,2,2,1,2,0,2,2,2
"ETH",2020-04-08,75.93,3,2,2,4,2,1,2,2,2
"ETH",2020-04-09,75.93,3,2,2,4,2,1,2,2,2
"ETH",2020-04-10,75.93,3,2,2,4,2,1,2,2,2
"ETH",2020-04-11,75.93,3,2,2,4,2,1,2,2,2
"ETH",2020-04-12,75.93,3,2,2,4,2,1,2,2,2
"ETH",2020-04-13,75.93,3,2,2,4,2,1,2,2,2
"ETH",2020-04-14,75.93,3,2,2,4,2,1,2,2,2
"ETH",2020-04-15,75.93,3,2,2,4,2,1,2,2,2
"ETH",2020-04-16,75.93,3,2,2,4,2,1,2,2,2
"ETH",2020-04-17,75.93,3,2,2,4,2,1,2,2,2
