measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,211,Mali,3,Both,22,All Ages,328,Upper respiratory infections,3,Rate,2017,0.14263499810294564,0.2979942742692622,0.0331760273163717
1,Deaths,161,Bangladesh,3,Both,22,All Ages,322,Lower respiratory infections,1,Number,2017,38521.32307146566,46133.69248328704,32741.987627262686
1,Deaths,161,Bangladesh,3,Both,22,All Ages,322,Lower respiratory infections,2,Percent,2017,0.04342537495734207,0.05113048099896643,0.037499151675014705
1,Deaths,161,Bangladesh,3,Both,22,All Ages,322,Lower respiratory infections,3,Rate,2017,24.538843909893263,29.38807363221034,20.857293042465717
1,Deaths,161,Bangladesh,3,Both,22,All Ages,328,Upper respiratory infections,1,Number,2017,110.94899907449837,212.4879485606403,38.89871985269833
1,Deaths,161,Bangladesh,3,Both,22,All Ages,328,Upper respiratory infections,2,Percent,2017,0.00012500702648975904,0.00023578987660676496,4.546749164078562e-05
1,Deaths,161,Bangladesh,3,Both,22,All Ages,328,Upper respiratory infections,3,Rate,2017,0.07067670456689791,0.13535902162003768,0.0247792531162329
1,Deaths,88,Malta,3,Both,22,All Ages,322,Lower respiratory infections,1,Number,2017,173.36029197864457,186.79839086762067,161.32464488705068
1,Deaths,88,Malta,3,Both,22,All Ages,322,Lower respiratory infections,2,Percent,2017,0.04343583201922386,0.046304932226076075,0.040703656056191063
1,Deaths,88,Malta,3,Both,22,All Ages,322,Lower respiratory infections,3,Rate,2017,39.9013413259068,42.994311258181675,37.13116565765752
1,Deaths,88,Malta,3,Both,22,All Ages,328,Upper respiratory infections,1,Number,2017,0.2999992445966173,0.3400772992665583,0.2630839864442717
1,Deaths,88,Malta,3,Both,22,All Ages,328,Upper respiratory infections,2,Percent,2017,7.517303139635597e-05,8.57072142920749e-05,6.613380069080252e-05
1,Deaths,88,Malta,3,Both,22,All Ages,328,Upper respiratory infections,3,Rate,2017,0.06904910068816944,0.07827363602328896,0.060552528036733305
1,Deaths,186,Seychelles,3,Both,22,All Ages,322,Lower respiratory infections,1,Number,2017,72.86997215026949,79.20273253216368,65.60738886589101
1,Deaths,186,Seychelles,3,Both,22,All Ages,322,Lower respiratory infections,2,Percent,2017,0.09555930840849862,0.10276150532624058,0.08633489686805751
1,Deaths,186,Seychelles,3,Both,22,All Ages,322,Lower respiratory infections,3,Rate,2017,72.21487761138563,78.49070704326249,65.01758430184017
1,Deaths,186,Seychelles,3,Both,22,All Ages,328,Upper respiratory infections,1,Number,2017,0.03893418044969131,0.048480953886548786,0.02777628684097059
1,Deaths,186,Seychelles,3,Both,22,All Ages,328,Upper respiratory infections,2,Percent,2017,5.106170743915072e-05,6.31943006738126e-05,3.680652842823569e-05
1,Deaths,186,Seychelles,3,Both,22,All Ages,328,Upper respiratory infections,3,Rate,2017,0.03858416564611864,0.048045114442758795,0.027526580504010932
1,Deaths,39,Tajikistan,3,Both,22,All Ages,294,All causes,1,Number,2017,47993.986299694094,51392.15732993873,44708.93217709076
1,Deaths,39,Tajikistan,3,Both,22,All Ages,294,All causes,2,Percent,2017,1.0,1.0,1.0
1,Deaths,39,Tajikistan,3,Both,22,All Ages,294,All causes,3,Rate,2017,519.2065642928328,555.968518060861,483.6683271924115
1,Deaths,162,Bhutan,3,Both,22,All Ages,294,All causes,1,Number,2017,4139.807722084132,4695.41643442573,3603.829438665191
1,Deaths,162,Bhutan,3,Both,22,All Ages,294,All causes,2,Percent,2017,1.0,1.0,1.0
1,Deaths,162,Bhutan,3,Both,22,All Ages,294,All causes,3,Rate,2017,432.3964283605356,490.4288875737771,376.4143366820163
1,Deaths,113,Guyana,3,Both,22,All Ages,294,All causes,1,Number,2017,5558.660784600047,6046.221930500088,5052.935799914724
1,Deaths,113,Guyana,3,Both,22,All Ages,294,All causes,2,Percent,2017,1.0,1.0,1.0
1,Deaths,113,Guyana,3,Both,22,All Ages,294,All causes,3,Rate,2017,748.8405431106937,814.5228301656915,680.711296360183
1,Deaths,113,Guyana,3,Both,22,All Ages,322,Lower respiratory infections,1,Number,2017,248.48771700586187,274.78300762631363,225.5521951820365
1,Deaths,113,Guyana,3,Both,22,All Ages,322,Lower respiratory infections,2,Percent,2017,0.04470578962807638,0.04752648316809451,0.04205150862086352
1,Deaths,113,Guyana,3,Both,22,All Ages,322,Lower respiratory infections,3,Rate,2017,33.47527114346023,37.01766749979581,30.385489398428586
1,Deaths,113,Guyana,3,Both,22,All Ages,328,Upper respiratory infections,1,Number,2017,0.2805660740895176,0.3422800994707964,0.23455740874275102
1,Deaths,113,Guyana,3,Both,22,All Ages,328,Upper respiratory infections,2,Percent,2017,5.046708419318422e-05,5.896956174734175e-05,4.330895484304458e-05
1,Deaths,113,Guyana,3,Both,22,All Ages,328,Upper respiratory infections,3,Rate,2017,0.03779673907817826,0.046110605686498204,0.031598635743374764
1,Deaths,15,Myanmar,3,Both,22,All Ages,294,All causes,1,Number,2017,409963.24895793735,445309.50503405265,372739.357829043
1,Deaths,15,Myanmar,3,Both,22,All Ages,294,All causes,2,Percent,2017,1.0,1.0,1.0
1,Deaths,15,Myanmar,3,Both,22,All Ages,294,All causes,3,Rate,2017,776.5190297759758,843.4690321096101,706.0125638979541
1,Deaths,39,Tajikistan,3,Both,22,All Ages,322,Lower respiratory infections,1,Number,2017,4901.968214645776,5835.411753367626,4132.340387856364
1,Deaths,39,Tajikistan,3,Both,22,All Ages,322,Lower respiratory infections,2,Percent,2017,0.10204818335192839,0.11729793013735737,0.08848086648610533
1,Deaths,39,Tajikistan,3,Both,22,All Ages,322,Lower respiratory infections,3,Rate,2017,53.03027048234834,63.12841089674873,44.704314450352044
1,Deaths,39,Tajikistan,3,Both,22,All Ages,328,Upper respiratory infections,1,Number,2017,42.20719960589219,77.90340154001255,14.82970582219788
1,Deaths,39,Tajikistan,3,Both,22,All Ages,328,Upper respiratory infections,2,Percent,2017,0.0008785951070392431,0.0015990297156899557,0.0003126047632543831
1,Deaths,39,Tajikistan,3,Both,22,All Ages,328,Upper respiratory infections,3,Rate,2017,0.45660418701117045,0.8427713673905155,0.16043011225066442
1,Deaths,162,Bhutan,3,Both,22,All Ages,322,Lower respiratory infections,1,Number,2017,179.7310625431153,213.1986636039853,147.05005458649546
1,Deaths,162,Bhutan,3,Both,22,All Ages,322,Lower respiratory infections,2,Percent,2017,0.04344814881026931,0.05038712254204296,0.037544988534187744
1,Deaths,162,Bhutan,3,Both,22,All Ages,322,Lower respiratory infections,3,Rate,2017,18.772627794887722,22.268266272809615,15.359147733898173
1,Deaths,162,Bhutan,3,Both,22,All Ages,328,Upper respiratory infections,1,Number,2017,0.2664660791582737,0.44549776046682327,0.12658849320674892
1,Deaths,162,Bhutan,3,Both,22,All Ages,328,Upper respiratory infections,2,Percent,2017,6.443496545544661e-05,0.000107830754717865,3.0883444447706085e-05
1,Deaths,162,Bhutan,3,Both,22,All Ages,328,Upper respiratory infections,3,Rate,2017,0.02783196434284354,0.04653154286390252,0.013221969716647613
1,Deaths,15,Myanmar,3,Both,22,All Ages,322,Lower respiratory infections,1,Number,2017,22581.638031531867,25423.46753842595,19665.7177650884
1,Deaths,15,Myanmar,3,Both,22,All Ages,322,Lower respiratory infections,2,Percent,2017,0.05509123200715711,0.0602152353492747,0.04878609229211183
1,Deaths,15,Myanmar,3,Both,22,All Ages,322,Lower respiratory infections,3,Rate,2017,42.77230141864873,48.15506364694914,37.24920250195747
1,Deaths,15,Myanmar,3,Both,22,All Ages,328,Upper respiratory infections,1,Number,2017,40.70297295124331,101.13848544702736,19.886089756245497
1,Deaths,15,Myanmar,3,Both,22,All Ages,328,Upper respiratory infections,2,Percent,2017,9.921774209536919e-05,0.0002424035239821192,4.8169280578090335e-05
1,Deaths,15,Myanmar,3,Both,22,All Ages,328,Upper respiratory infections,3,Rate,2017,0.0770962595926256,0.19156829006493503,0.03766661319717973
1,Deaths,213,Niger,3,Both,22,All Ages,294,All causes,1,Number,2017,172900.81217683255,198646.56743781394,151610.8747609987
1,Deaths,213,Niger,3,Both,22,All Ages,294,All causes,2,Percent,2017,1.0,1.0,1.0
1,Deaths,213,Niger,3,Both,22,All Ages,294,All causes,3,Rate,2017,808.8568971302376,929.2995454468529,709.2592578741732
1,Deaths,213,Niger,3,Both,22,All Ages,322,Lower respiratory infections,1,Number,2017,19709.963176653895,24886.514539087715,15267.102894903335
1,Deaths,213,Niger,3,Both,22,All Ages,322,Lower respiratory infections,2,Percent,2017,0.11390145798982472,0.1361434378835328,0.0933455211819644
1,Deaths,213,Niger,3,Both,22,All Ages,322,Lower respiratory infections,3,Rate,2017,92.20627397235373,116.42298654956922,71.42188240914581
1,Deaths,213,Niger,3,Both,22,All Ages,328,Upper respiratory infections,1,Number,2017,25.386754511664943,55.40003677394525,5.436719674845892
1,Deaths,213,Niger,3,Both,22,All Ages,328,Upper respiratory infections,2,Percent,2017,0.00014656975707255903,0.0003132993087678925,3.21956707487563e-05
1,Deaths,213,Niger,3,Both,22,All Ages,328,Upper respiratory infections,3,Rate,2017,0.11876318696242522,0.25916999048011746,0.02543382041644328
1,Deaths,212,Mauritania,3,Both,22,All Ages,294,All causes,1,Number,2017,20049.9670862653,22188.19951776484,17923.93965734907
1,Deaths,212,Mauritania,3,Both,22,All Ages,294,All causes,2,Percent,2017,1.0,1.0,1.0
1,Deaths,212,Mauritania,3,Both,22,All Ages,294,All causes,3,Rate,2017,512.2730954160046,566.9045539959793,457.9534724827426
1,Deaths,212,Mauritania,3,Both,22,All Ages,322,Lower respiratory infections,1,Number,2017,1894.8665233900824,2259.970881666408,1594.144760151451
1,Deaths,212,Mauritania,3,Both,22,All Ages,322,Lower respiratory infections,2,Percent,2017,0.09450261970773192,0.10902604545332056,0.08287206787549284
1,Deaths,212,Mauritania,3,Both,22,All Ages,322,Lower respiratory infections,3,Rate,2017,48.41350288311171,57.74185434420763,40.73011528200483
1,Deaths,212,Mauritania,3,Both,22,All Ages,328,Upper respiratory infections,1,Number,2017,1.3231028495384252,2.2945947552566457,0.33899435755678636
1,Deaths,212,Mauritania,3,Both,22,All Ages,328,Upper respiratory infections,2,Percent,2017,6.5949084033957e-05,0.00011270796854513521,1.7554875967759247e-05
1,Deaths,212,Mauritania,3,Both,22,All Ages,328,Upper respiratory infections,3,Rate,2017,0.03380504264024884,0.0586264881604653,0.008661245583447089
1,Deaths,139,Algeria,3,Both,22,All Ages,294,All causes,1,Number,2017,167907.4347127858,174977.56279127684,161067.61440078204
1,Deaths,139,Algeria,3,Both,22,All Ages,294,All causes,2,Percent,2017,1.0,1.0,1.0
1,Deaths,139,Algeria,3,Both,22,All Ages,294,All causes,3,Rate,2017,414.95820313442005,432.4309710818262,398.05460651115885
1,Deaths,89,Netherlands,3,Both,22,All Ages,294,All causes,1,Number,2017,152061.64052563105,159470.8898757236,145358.91324611567
1,Deaths,89,Netherlands,3,Both,22,All Ages,294,All causes,2,Percent,2017,1.0,1.0,1.0
1,Deaths,89,Netherlands,3,Both,22,All Ages,294,All causes,3,Rate,2017,892.9518433372195,936.4611915333873,853.5914059583976
1,Deaths,89,Netherlands,3,Both,22,All Ages,322,Lower respiratory infections,1,Number,2017,6178.480383070681,6612.663520559947,5794.701395262789
1,Deaths,89,Netherlands,3,Both,22,All Ages,322,Lower respiratory infections,2,Percent,2017,0.04063502970890034,0.04290237328770837,0.038330245088939896
1,Deaths,89,Netherlands,3,Both,22,All Ages,322,Lower respiratory infections,3,Rate,2017,36.28190139219148,38.83155580619621,34.02823535641445
1,Deaths,89,Netherlands,3,Both,22,All Ages,328,Upper respiratory infections,1,Number,2017,6.758340047229565,7.646480533595358,5.850875014646197
1,Deaths,89,Netherlands,3,Both,22,All Ages,328,Upper respiratory infections,2,Percent,2017,4.44516022378505e-05,4.9986113255858304e-05,3.866631232777412e-05
1,Deaths,89,Netherlands,3,Both,22,All Ages,328,Upper respiratory infections,3,Rate,2017,0.039687012334028805,0.044902441298897075,0.034358103801881354
1,Deaths,214,Nigeria,3,Both,22,All Ages,294,All causes,1,Number,2017,1582430.4905233833,1895742.5962676988,1345840.1943201758
1,Deaths,214,Nigeria,3,Both,22,All Ages,294,All causes,2,Percent,2017,1.0,1.0,1.0
1,Deaths,214,Nigeria,3,Both,22,All Ages,294,All causes,3,Rate,2017,767.8423290879524,919.8706794305933,653.0416821311344
1,Deaths,214,Nigeria,3,Both,22,All Ages,322,Lower respiratory infections,1,Number,2017,189929.6935710261,234534.81613645784,148536.00877197788
1,Deaths,214,Nigeria,3,Both,22,All Ages,322,Lower respiratory infections,2,Percent,2017,0.1200649242462558,0.13983057397948015,0.10187125410718949
1,Deaths,214,Nigeria,3,Both,22,All Ages,322,Lower respiratory infections,3,Rate,2017,92.15953506198102,113.80326690676299,72.07408831662593
1,Deaths,214,Nigeria,3,Both,22,All Ages,328,Upper respiratory infections,1,Number,2017,100.36488452539052,201.45653898509622,23.841849276736355
1,Deaths,214,Nigeria,3,Both,22,All Ages,328,Upper respiratory infections,2,Percent,2017,6.349847666432193e-05,0.00012482533615504953,1.4967750874907862e-05
1,Deaths,214,Nigeria,3,Both,22,All Ages,328,Upper respiratory infections,3,Rate,2017,0.048700026417672494,0.09775270321867473,0.011568774229292216
1,Deaths,187,Somalia,3,Both,22,All Ages,294,All causes,1,Number,2017,145655.6972516684,185438.5403527887,115653.8958927026
1,Deaths,187,Somalia,3,Both,22,All Ages,294,All causes,2,Percent,2017,1.0,1.0,1.0
1,Deaths,187,Somalia,3,Both,22,All Ages,294,All causes,3,Rate,2017,862.8694485339197,1098.5444034823904,685.1377272068395
1,Deaths,139,Algeria,3,Both,22,All Ages,322,Lower respiratory infections,1,Number,2017,4723.762256840123,5772.105653066146,4164.486365094097
1,Deaths,139,Algeria,3,Both,22,All Ages,322,Lower respiratory infections,2,Percent,2017,0.028130839176493932,0.03418692586965601,0.025139400821892872
1,Deaths,139,Algeria,3,Both,22,All Ages,322,Lower respiratory infections,3,Rate,2017,11.6740744773186,14.264898955757586,10.291907454802214
1,Deaths,139,Algeria,3,Both,22,All Ages,328,Upper respiratory infections,1,Number,2017,1.4041190305274638,1.9692364537164784,1.0467950161325215
1,Deaths,139,Algeria,3,Both,22,All Ages,328,Upper respiratory infections,2,Percent,2017,8.359787129192196e-06,1.1702879661458827e-05,6.257762628133747e-06
1,Deaths,139,Algeria,3,Both,22,All Ages,328,Upper respiratory infections,3,Rate,2017,0.0034700709405225067,0.004866674437488514,0.002586997887779295
1,Deaths,163,India,3,Both,22,All Ages,294,All causes,1,Number,2017,9909501.469219549,10093179.273773676,9731577.80965064
1,Deaths,163,India,3,Both,22,All Ages,294,All causes,2,Percent,2017,1.0,1.0,1.0
1,Deaths,163,India,3,Both,22,All Ages,294,All causes,3,Rate,2017,717.7883535625297,731.0929369794064,704.9005679298748
1,Deaths,40,Turkmenistan,3,Both,22,All Ages,322,Lower respiratory infections,1,Number,2017,1205.7909283109352,1512.0124287318633,979.1221191217224
1,Deaths,40,Turkmenistan,3,Both,22,All Ages,322,Lower respiratory infections,2,Percent,2017,0.036529799412331504,0.04469520196323917,0.029998781022568134
1,Deaths,40,Turkmenistan,3,Both,22,All Ages,322,Lower respiratory infections,3,Rate,2017,24.227832796500298,30.380709830734016,19.673399784708778
1,Deaths,40,Turkmenistan,3,Both,22,All Ages,328,Upper respiratory infections,1,Number,2017,7.453824970489107,11.085244989098115,4.0424410931551025
1,Deaths,40,Turkmenistan,3,Both,22,All Ages,328,Upper respiratory infections,2,Percent,2017,0.00022581250632135058,0.00033237681363040616,0.00012220539657740694
1,Deaths,40,Turkmenistan,3,Both,22,All Ages,328,Upper respiratory infections,3,Rate,2017,0.14976893658700707,0.22273468459438928,0.08122435207889395
1,Deaths,114,Haiti,3,Both,22,All Ages,294,All causes,1,Number,2017,88629.35933913157,100402.73097333201,78328.832988187
1,Deaths,114,Haiti,3,Both,22,All Ages,294,All causes,2,Percent,2017,1.0,1.0,1.0
1,Deaths,114,Haiti,3,Both,22,All Ages,294,All causes,3,Rate,2017,749.5187655611801,849.0835490545746,662.4095068148895
1,Deaths,114,Haiti,3,Both,22,All Ages,322,Lower respiratory infections,1,Number,2017,6003.045544863224,7398.820926327472,4946.955645904847
1,Deaths,114,Haiti,3,Both,22,All Ages,322,Lower respiratory infections,2,Percent,2017,0.06775571120193546,0.08055855743295443,0.05822229793811536
1,Deaths,114,Haiti,3,Both,22,All Ages,322,Lower respiratory infections,3,Rate,2017,50.766420066029504,62.57018180724594,41.835302846056216
1,Deaths,114,Haiti,3,Both,22,All Ages,328,Upper respiratory infections,1,Number,2017,22.102811757036076,44.15675179623333,2.9400515734513646
1,Deaths,114,Haiti,3,Both,22,All Ages,328,Upper respiratory infections,2,Percent,2017,0.00024937009379049296,0.0004854200354438691,3.238043478685851e-05
1,Deaths,114,Haiti,3,Both,22,All Ages,328,Upper respiratory infections,3,Rate,2017,0.18691855957318662,0.37342382190606177,0.024863361784976026
1,Deaths,163,India,3,Both,22,All Ages,322,Lower respiratory infections,1,Number,2017,507363.6534405697,536805.3304814032,459635.2814640499
1,Deaths,163,India,3,Both,22,All Ages,322,Lower respiratory infections,2,Percent,2017,0.051200471479772414,0.05399614301239727,0.04678305546404872
1,Deaths,163,India,3,Both,22,All Ages,322,Lower respiratory infections,3,Rate,2017,36.75055930833407,38.883148213527924,33.293385438825155
1,Deaths,163,India,3,Both,22,All Ages,328,Upper respiratory infections,1,Number,2017,713.8665660813825,1080.3906081555324,212.99727883693564
1,Deaths,163,India,3,Both,22,All Ages,328,Upper respiratory infections,2,Percent,2017,7.203239853579141e-05,0.00010813562907764915,2.1635379183562416e-05
1,Deaths,163,India,3,Both,22,All Ages,328,Upper respiratory infections,3,Rate,2017,0.051708464721712144,0.07825739753318352,0.015428320644035817
1,Deaths,140,Bahrain,3,Both,22,All Ages,322,Lower respiratory infections,1,Number,2017,95.06374964610241,108.08674266993765,75.0287485015066
1,Deaths,140,Bahrain,3,Both,22,All Ages,322,Lower respiratory infections,2,Percent,2017,0.028585624330968725,0.03159004418833163,0.022253198753124384
1,Deaths,140,Bahrain,3,Both,22,All Ages,322,Lower respiratory infections,3,Rate,2017,6.465282518578767,7.350975850159103,5.10270274298529
1,Deaths,140,Bahrain,3,Both,22,All Ages,328,Upper respiratory infections,1,Number,2017,0.027517400222703405,0.03565649685398201,0.015877115738846804
1,Deaths,140,Bahrain,3,Both,22,All Ages,328,Upper respiratory infections,2,Percent,2017,8.273478190189115e-06,1.053898235843958e-05,4.747619897743616e-06
1,Deaths,140,Bahrain,3,Both,22,All Ages,328,Upper respiratory infections,3,Rate,2017,0.0018714574933019641,0.00242499719022245,0.0010798021245107356
1,Deaths,189,Tanzania,3,Both,22,All Ages,294,All causes,1,Number,2017,342550.72031168453,378894.9639884875,311490.30169032264
1,Deaths,189,Tanzania,3,Both,22,All Ages,294,All causes,2,Percent,2017,1.0,1.0,1.0
1,Deaths,189,Tanzania,3,Both,22,All Ages,294,All causes,3,Rate,2017,634.6689237420838,702.0065781413743,577.1210007966532
1,Deaths,40,Turkmenistan,3,Both,22,All Ages,294,All causes,1,Number,2017,32991.733266170326,35127.25383967884,31167.372100432032
1,Deaths,40,Turkmenistan,3,Both,22,All Ages,294,All causes,2,Percent,2017,1.0,1.0,1.0
1,Deaths,40,Turkmenistan,3,Both,22,All Ages,294,All causes,3,Rate,2017,662.8994948230304,705.8082895184145,626.242794025114
1,Deaths,66,Brunei,3,Both,22,All Ages,322,Lower respiratory infections,1,Number,2017,91.37922136569378,101.85998359187883,80.96251390645321
1,Deaths,66,Brunei,3,Both,22,All Ages,322,Lower respiratory infections,2,Percent,2017,0.048734285866423144,0.053143955012435705,0.04367955246634389
1,Deaths,66,Brunei,3,Both,22,All Ages,322,Lower respiratory infections,3,Rate,2017,21.130550669099357,23.554124365190482,18.72178901099986
1,Deaths,66,Brunei,3,Both,22,All Ages,328,Upper respiratory infections,1,Number,2017,0.0640666352430465,0.10670412059035762,0.049890883853513805
1,Deaths,66,Brunei,3,Both,22,All Ages,328,Upper respiratory infections,2,Percent,2017,3.4177388755601754e-05,5.6115211638080684e-05,2.7000070573740576e-05
1,Deaths,66,Brunei,3,Both,22,All Ages,328,Upper respiratory infections,3,Rate,2017,0.014814782419563693,0.024674283639526822,0.011536778640013741
1,Deaths,90,Norway,3,Both,22,All Ages,322,Lower respiratory infections,1,Number,2017,1840.0858646138383,1904.040484122481,1777.052201408758
